32.9349	24.467
32.936	23.017
32.937	24.417
32.938	23.983
32.939	24.85
32.9401	27.333
32.9411	28.317
32.9421	27.1
32.9432	21.933
32.9442	20.117
32.9452	16.167
32.9462	13.433
32.9472	14.617
32.9482	14.167
32.9492	9.917
32.9501	7.45
32.9511	8.067
32.9521	7.067
32.953	6.733
32.954	8.333
32.955	8.483
32.956	5.75
32.9569	3.3
32.9579	4.333
32.9589	3.283
32.9598	3.55
32.9608	5.683
32.9618	6.283
32.9628	3.4
32.9637	2.65
32.9647	3.533
32.9657	2.667
32.9666	3.017
32.9676	4.833
32.9686	5.1
32.9696	2.9
32.9705	1.567
32.9715	2.667
32.9725	1.567
32.9734	1.883
32.9744	3.717
32.9754	3.967
32.9764	1.117
32.9773	0.683
32.9783	1.617
32.9793	0.833
32.9802	1.117
32.9812	2.85
32.9822	3.183
32.9833	1.317
32.9843	0.3
32.9853	1.567
32.9863	0.85
32.9874	0.833
32.9884	2.7
32.9894	3.35
32.9905	0.983
32.9915	0.117
32.9925	1.217
32.9936	0.85
32.9946	0.45
32.9956	1.983
32.9966	2.95
32.9977	1.75
32.9987	-0.4
32.9997	0.683
33.0008	0.783
33.0018	-0.017
33.0028	1.1
33.0038	2.583
33.0049	2.283
33.0059	-0.217
33.0069	0.1
33.008	0.85
33.009	0.183
33.01	0.383
33.011	1.883
33.0121	2.4
33.0131	1.05
33.0141	-0.417
33.0151	0.75
33.0161	0.717
33.017	0.05
33.018	0.983
33.019	2.317
33.02	2.05
33.0209	0.35
33.0219	0.4
33.0229	1.367
33.0238	0.867
33.0248	0.6
33.0258	1.717
33.0267	2.7
33.0277	2.2
33.0287	0.683
33.0297	1.35
33.0306	2.083
33.0316	1.367
33.0326	1.283
33.0335	2.483
33.0345	3.133
33.0355	2.533
33.0365	1.267
33.0374	1.767
33.0384	2.317
33.0394	1.717
33.0403	1.633
33.0413	2.45
33.0423	3.483
33.0433	3.367
33.0442	2.1
33.0452	2.417
33.0462	3.133
33.0471	2.317
33.0481	2.25
33.0491	2.917
33.0501	3.683
33.0511	4.033
33.0522	2.917
33.0532	2.45
33.0542	3.15
33.0553	2.617
33.0563	2.2
33.0573	2.683
33.0583	3.267
33.0594	4.1
33.0604	4
33.0614	2.65
33.0625	3.2
33.0635	3.45
33.0645	2.717
33.0594	4.1
33.0604	4
33.0614	2.65
33.0625	3.2
33.0635	3.45
33.0645	2.717
33.0655	2.683
33.0666	3.033
33.0676	3.467
33.0686	4.117
33.0697	3.383
33.0707	2.567
33.0717	3.25
33.0727	3.133
33.0738	2.317
33.0748	2.483
33.0758	2.683
33.0769	3.3
33.0779	4.017
33.0789	3.7
33.0799	2.883
33.081	3.217
33.082	3.317
33.0655	2.683
33.0666	3.033
33.0676	3.467
33.0686	4.117
33.0697	3.383
33.0707	2.567
33.0717	3.25
33.0727	3.133
33.0738	2.317
33.0748	2.483
33.0758	2.683
33.0769	3.3
33.0779	4.017
33.0789	3.7
33.0799	2.883
33.081	3.217
33.082	3.317
33.083	2.633
33.0839	2.583
33.0849	2.717
33.0859	3.083
33.0869	4.05
33.0878	4.517
33.0888	3.983
33.0898	3.45
33.0907	3.867
33.0917	3.433
33.0927	3.183
33.0937	3.283
33.0946	3.283
33.0956	3.85
33.0966	4.5
33.0975	4.883
33.0985	4.65
33.0995	4.367
33.1005	4.533
33.1014	4.167
33.1024	3.867
33.1034	3.717
33.1043	3.533
33.1053	3.833
33.1063	3.983
33.1073	3.917
33.1082	3.883
33.1092	3.483
33.1102	3
33.1111	3.017
33.1121	3.067
33.1131	2.95
33.114	2.883
33.115	2.817
33.116	2.8
33.117	2.65
33.118	2.45
33.119	2.333
33.1201	2.317
33.1211	2.317
33.1221	2.3
33.1231	2.267
33.1242	2.217
33.1252	2.167
33.1262	2.15
33.1273	2.167
33.1283	2.183
33.1293	2.167
33.1303	2.167
33.1314	2.117
33.1324	2.083
33.1334	2.1
33.1345	2.117
33.1355	2.133
33.1365	2.15
33.1375	2.167
33.1386	2.183
33.1396	2.183
33.1406	2.15
33.1417	2.1
33.1427	2.017
33.1437	1.9
33.1447	1.783
33.1458	1.65
33.1468	1.533
33.1478	1.433
33.1489	1.383
33.1499	1.35
33.1509	1.333
33.1518	1.3
33.1528	1.25
33.1538	1.233
33.1547	1.2
33.1557	1.133
33.1567	1.083
33.1468	1.533
33.1478	1.433
33.1489	1.383
33.1499	1.35
33.1509	1.333
33.1518	1.3
33.1528	1.25
33.1538	1.233
33.1547	1.2
33.1557	1.133
33.1567	1.083
33.1577	1.033
33.1586	0.983
33.1596	0.933
33.1606	0.883
33.1615	0.817
33.1625	0.767
33.1635	0.7
33.1645	0.65
33.1654	0.617
33.1664	0.583
33.1674	0.567
33.1683	0.533
33.1693	0.517
33.1703	0.467
33.1713	0.45
33.1722	0.417
33.1732	0.4
33.1742	0.367
33.1751	0.35
33.1761	0.35
33.1771	0.333
33.1781	0.333
33.179	0.333
33.18	0.35
33.181	0.367
33.1819	0.333
33.1829	0.3
33.1839	0.267
33.1849	0.25
33.1859	0.233
33.1869	0.233
33.1499	0.35
33.1509	0.333
33.1518	0.3
33.1528	0.25
33.1538	0.233
33.1547	0.2
33.1557	0.133
33.1567	0.083
33.1468	0.533
33.1478	0.433
33.1489	0.383
33.1499	0.35
33.1509	0.333
33.1518	0.3
33.1528	0.25
33.1538	0.233
33.1547	0.2
33.1557	0.133
33.1567	0.083
33.1577	0.033
33.1586	0.983
33.1596	0.933
33.1606	0.883
33.1615	0.817
33.1625	0.767
33.1635	0.7
33.1645	0.65
33.1654	0.617
33.1664	0.583
33.1674	0.567
33.1683	0.533
33.1693	0.517
33.1703	0.467
33.1713	0.45
33.1722	0.417
33.1732	0.4
33.1742	0.367
33.1751	0.35
33.1761	0.35
33.1771	0.333
33.1781	0.333
33.179	0.333
33.18	0.35
33.181	0.367
33.1819	0.333
33.1829	0.3
33.1839	0.267
33.1849	0.25
33.1859	0.233
33.1869	0.233
33.1879	0.25
33.189	0.317
33.19	0.367
33.191	0.517
33.1921	0.667
33.1931	0.85
33.1941	1.033
33.1951	1.133
33.1962	1.25
33.1972	1.467
33.1982	1.8
33.1992	2.083
33.2003	2.317
33.2013	2.55
33.2023	2.933
33.2034	3.283
33.2044	4.017
33.2054	4.75
33.2064	5.4
33.2075	5.85
33.2085	6.25
33.2095	6.3
33.2106	5.367
33.2116	4.483
33.2126	4.083
33.2136	4.85
33.2147	5.633
33.2157	5.717
33.2167	5.183
33.2178	5.167
33.2187	5.05
33.2197	4.9
33.2207	4.3
33.2216	3.833
33.2226	3.6
33.2236	3.3
33.2246	2.667
33.2323	1.683
33.2333	1.4
33.2343	1.25
33.2352	1.3
33.2362	1.55
33.2372	1.633
33.2382	1.733
33.2391	1.817
33.2401	2.017
33.2411	2.283
33.242	2.05
33.243	1.6
33.244	1.5
33.245	1.567
33.2459	1.45
33.2469	1.417
33.2479	1.417
33.2488	1.517
33.4418	2.083
33.4428	2.383
33.4438	2.8
33.4447	3.967
33.4457	6.117
33.4467	9.667
33.4476	13.7
33.4486	17.7
33.4496	21.95
33.4505	26.3
33.4515	30.483
33.4525	34.75
33.4535	40.833
33.4544	45.933
33.4554	52.8
33.4564	61.083
33.4573	66.217
33.4584	53.817
33.4594	47.333
33.4604	45.083
33.4615	46.9
33.4625	47.083
33.4635	44.6
33.4645	41.3
33.4656	37.733
33.4666	30.617
33.4676	26.117
33.4687	23.017
33.4697	20.283
33.4707	19.25
33.4717	16.983
33.4728	14.1
33.4738	12.133
33.4748	10.8
33.4759	10.017
33.4769	9.867
33.4779	8.717
33.4789	7.783
33.48	6.833
33.481	6.55
33.482	6.867
33.483	6.367
33.4841	5.383
33.4851	4.9
33.4861	4.8
33.4872	4.167
33.4882	3.967
33.4892	3.667
33.4902	3.833
33.4912	4.1
33.4922	3.8
33.4932	3.15
33.4941	2.883
33.4951	2.75
33.4961	2.4
33.497	2.283
33.498	2.017
33.499	2.183
33.5	2.383
33.5009	2.083
33.5019	1.433
33.5029	1.433
33.5038	1.383
33.5048	1.333
33.5058	1.35
33.5068	1.217
33.5077	1.483
33.5087	1.75
33.5097	1.583
33.5106	0.933
33.5116	0.983
33.5126	0.967
33.5136	0.933
33.5145	0.933
33.5155	0.8
33.5165	1.05
33.5174	1.3
33.5184	1.183
33.5194	0.6
33.5204	0.6
33.5213	0.683
33.5223	0.667
33.5233	0.7
33.5242	0.567
33.5252	0.817
33.5263	1.083
33.5273	1.05
33.5283	0.517
33.5293	0.483
33.5304	0.5
33.5314	0.55
33.5324	0.517
33.5335	0.417
33.5345	0.6
33.5355	0.85
33.5365	0.867
33.5376	0.3
33.5386	0.3
33.5396	0.367
33.5407	0.433
33.5417	0.417
33.5427	0.283
33.5437	0.467
33.5448	0.683
33.5458	0.733
33.5468	0.333
33.5479	0.133
33.5489	0.25
33.5499	0.283
33.5509	0.35
33.552	0.217
33.553	0.3
33.554	0.483
33.5551	0.65
33.5561	0.5
33.5571	0.083
33.5581	0.133
33.5591	0.2
33.5601	0.283
33.5611	0.2
33.562	0.15
33.563	0.25
33.564	0.433
33.5649	0.533
33.5659	0.267
33.5669	0
33.5679	0.083
33.5688	0.15
33.5698	0.217
33.5708	0.133
33.5717	0.117
33.5727	0.217
33.5737	0.383
33.5747	0.45
33.5756	0.317
33.5766	0.017
33.5776	0.017
33.5785	0.083
33.5795	0.167
33.5805	0.1
33.5815	0.067
33.5824	0.133
33.5834	0.25
33.5844	0.35
33.5853	0.333
33.5853	0.333
33.5863	0.117
33.5873	-0.033
33.5883	0.033
33.5892	0.1
33.5902	0.133
33.5912	0.05
33.5921	0.033
33.5931	0.117
33.5941	0.233
33.5952	0.317
33.5962	0.317
33.5972	0.1
33.5983	-0.05
33.5993	0.017
33.6003	0.1
33.6013	0.1
33.6024	0.033
33.6034	0.033
33.6044	0.117
33.6055	0.2
33.6065	0.25
33.6075	0.267
33.6085	0.133
33.6096	-0.05
33.6106	-0.017
33.6116	0.05
33.6127	0.083
33.6137	0.05
33.6147	0.017
33.6157	0.067
33.6168	0.15
33.6178	0.217
33.6188	0.25
33.6199	0.2
33.6209	0.05
33.6219	-0.05
33.6229	0
33.624	0.067
33.625	0.05
33.626	0.033
33.627	0.033
33.628	0.067
33.6289	0.133
33.6299	0.183
33.6309	0.217
33.6319	0.167
33.6328	0.017
33.6338	-0.05
33.6348	0
33.6357	0.05
33.6367	0.05
33.6377	0.017
33.6387	0.033
33.6396	0.067
33.6406	0.083
33.6416	0.133
33.6425	0.2
33.6435	0.167
33.6445	0.05
33.6455	-0.033
33.6464	-0.017
33.6474	0.033
33.6484	0.033
33.6493	0.033
33.6503	0.017
33.6513	0.033
33.6523	0.05
33.6532	0.083
33.6542	0.15
33.6493	0.033
33.6503	0.017
33.6513	0.033
33.6523	0.05
33.6532	0.083
33.6542	0.15
33.6552	0.183
33.6561	0.133
33.6571	0.017
33.6581	-0.033
33.6591	0
33.66	0.033
33.661	0.033
33.662	0.017
33.6631	0.017
33.6641	0.033
33.6651	0.05
33.6661	0.083
33.6672	0.117
33.6682	0.15
33.6692	0.083
33.6703	0
33.6713	-0.033
33.6723	0.017
33.6733	0.033
33.6744	0.017
33.6754	0
33.6764	0.017
33.6775	0.033
33.6785	0.033
33.6795	0.067
33.6805	0.1
